16.9
16.9
16.9
16.9
16.8
16.9
16.9
16.9
16.8
16.9
16.8
16.8
16.9
16.8
16.9
16.9
16.9
16.9
17.0
16.8
17.0
16.9
16.9
33.3
16.9
16.9
17.0
16.8
17.0
17.1
17.0
16.8
16.8
16.9
16.9
16.8
16.9
16.9
16.9
16.9
17.0
16.8
16.9
17.1
16.8
23.8
16.7
21.2
17.2
17.4
